;CO_IES;NO_IES;SG_IES;SG_UF_IES;NO_CAMPUS;CO_IES_CURSO;NO_CURSO;DS_TURNO;DS_FORMACAO;QT_VAGAS_CONCORRENCIA;NO_MODALIDADE_CONCORRENCIA;ST_BONUS_PERC;QT_BONUS_PERC;NO_ACAO_AFIRMATIVA_BONUS;NU_NOTA_CANDIDATO;NU_NOTACORTE_CONCORRIDA;NU_CLASSIFICACAO;ENSINO_MEDIO;QUILOMBOLA;DEFICIENTE;TIPO_CONCORRENCIA
86;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1113139;AGRONOMIA;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;560,62;542,78;5;S;N;N;LB_PPI 
87;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1113139;AGRONOMIA;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;559,12;542,78;6;S;N;N;LB_PPI 
88;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1113139;AGRONOMIA;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;558,86;542,78;7;S;N;N;LB_PPI 
89;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1113139;AGRONOMIA;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;553,94;542,78;8;S;N;N;LB_PPI 
90;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1113139;AGRONOMIA;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;549,18;542,78;9;S;N;N;LB_PPI 
91;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1113139;AGRONOMIA;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;543,92;542,78;10;S;N;N;LB_PPI 
92;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1113139;AGRONOMIA;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;542,78;542,78;11;S;N;N;LB_PPI 
93;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1113139;AGRONOMIA;Integral;Bacharelado;7;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;629,08;589,2;1;S;N;N;LI_PPI 
94;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1113139;AGRONOMIA;Integral;Bacharelado;7;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;614,66;589,2;2;S;N;N;LI_PPI 
95;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1113139;AGRONOMIA;Integral;Bacharelado;7;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;601,82;589,2;3;S;N;N;LI_PPI 
96;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1113139;AGRONOMIA;Integral;Bacharelado;7;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;601,2;589,2;4;S;N;N;LI_PPI 
97;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1113139;AGRONOMIA;Integral;Bacharelado;7;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;600,14;589,2;5;S;N;N;LI_PPI 
98;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1113139;AGRONOMIA;Integral;Bacharelado;7;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;594,76;589,2;6;S;N;N;LI_PPI 
99;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1113139;AGRONOMIA;Integral;Bacharelado;7;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;589,2;589,2;7;S;N;N;LI_PPI 
100;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1113139;AGRONOMIA;Integral;Bacharelado;1;Candidatos autodeclarados quilombolas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;406,32;406,32;1;S;S;N;LB_Q   
101;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1113139;AGRONOMIA;Integral;Bacharelado;1;Candidatos com renda familiar bruta per capita igual ou inferior a 1 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;623,68;623,68;1;S;N;N;LB_EP  
102;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1113139;AGRONOMIA;Integral;Bacharelado;3;Candidatos que, independentemente da renda, tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;647,58;643,42;1;S;N;N;LI_EP  
103;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1113139;AGRONOMIA;Integral;Bacharelado;3;Candidatos que, independentemente da renda, tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;643,94;643,42;2;S;N;N;LI_EP  
104;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1113139;AGRONOMIA;Integral;Bacharelado;3;Candidatos que, independentemente da renda, tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;643,42;643,42;3;S;N;N;LI_EP  
105;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;748,78;714,14;1;N;N;N;AC
106;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;747,48;714,14;2;N;N;N;AC
107;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;745,3;714,14;3;N;N;N;AC
108;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;739,96;714,14;4;N;N;N;AC
109;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;739,46;714,14;5;N;N;N;AC
110;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;738,84;714,14;6;N;N;N;AC
111;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;734,02;714,14;7;N;N;N;AC
112;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;729,64;714,14;8;N;N;N;AC
113;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;728,62;714,14;9;N;N;N;AC
114;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;727,94;714,14;10;N;N;N;AC
115;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;727,82;714,14;11;N;N;N;AC
116;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;727,46;714,14;12;N;N;N;AC
117;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;726,3;714,14;13;N;N;N;AC
118;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;724,94;714,14;14;N;N;N;AC
119;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;724,36;714,14;15;N;N;N;AC
120;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;723,66;714,14;16;N;N;N;AC
121;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;722,62;714,14;17;N;N;N;AC
122;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;722,46;714,14;18;N;N;N;AC
123;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;721,82;714,14;19;N;N;N;AC
124;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;721,78;714,14;20;N;N;N;AC
125;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;721,4;714,14;21;N;N;N;AC
126;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;716,52;714,14;22;S;N;N;AC
127;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;715,66;714,14;23;N;N;N;AC
128;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;714,28;714,14;24;N;N;N;AC
129;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;25;Ampla concorrência;NÃO;;;714,14;714,14;25;N;N;N;AC
130;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;650,94;595,92;1;S;N;N;LB_PPI 
131;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;644,26;595,92;2;S;N;N;LB_PPI 
132;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;631,76;595,92;3;S;N;N;LB_PPI 
133;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;624,2;595,92;4;S;N;N;LB_PPI 
134;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;622,84;595,92;5;S;N;N;LB_PPI 
135;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;622,16;595,92;6;S;N;N;LB_PPI 
136;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;613,18;595,92;7;S;N;N;LB_PPI 
137;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;607,48;595,92;8;S;N;N;LB_PPI 
138;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;605;595,92;9;S;N;N;LB_PPI 
139;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;603,1;595,92;10;S;N;N;LB_PPI 
140;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;598,48;595,92;11;S;N;N;LB_PPI 
141;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;595,92;595,92;12;S;N;N;LB_PPI 
142;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;678,26;653,68;1;S;N;N;LI_PPI 
143;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;675,26;653,68;2;S;N;N;LI_PPI 
144;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;674,26;653,68;3;S;N;N;LI_PPI 
145;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;669,06;653,68;4;S;N;N;LI_PPI 
146;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;667,94;653,68;5;S;N;N;LI_PPI 
147;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;662,44;653,68;6;S;N;N;LI_PPI 
148;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;MG;Campus Florestal;1161839;CIÊNCIA DA COMPUTAÇÃO;Integral;Bacharelado;8;Candidatos autodeclarados pretos, pardos ou indígenas, independentemente da renda, que tenham cursado integralmente o ensino médio em escolas públicas ou em escolas comunitárias que atuam no âmbito da educação do campo conveniadas com o poder público (Lei nº 12.711/2012).;NÃO;;;654,94;653,68;7;S;N;N;LI_PPI 
